id_krs,id_mahasiswa,kode_mk,semester_akademik,nilai_angka,nilai_huruf
36542,2021025706.0,MK138,2022/2023 Genap,80.94147992904277,B
36543,2022002147.0,MK109,2023/2024 Ganjil,81.98560354575031,B
36544,2024025237.0,MK124,2022/2023 Genap,71.53593048421291,C
36545,,MK085,2022/2023 Genap,71.76694198437752,C
36546,2023028409.0,MK098,202/2023 Ganjil,79.39517328271545,B
36547,2020009828.0,MK116,202/2023 Ganjil,63.698461499581654,D
36548,2025003551.0,MK081,2023/2024 Ganjil,81.44376687240471,B
36549,2024022243.0,MK103,2022/2023 Genap,143.1552591099525,A
36550,2025030969.0,MK017,202/2023 Ganjil,83.95802230107718,B
36551,2024006252.0,MK101,2023/2024 Ganjil,72.19130814862834,C
36552,2019036657.0,MK070,2023/2024 Ganjil,89.12862757073337,A
36553,2024036693.0,MK064,202/2023 Ganjil,90.5538995217612,A
36554,2019016033.0,MK106,2022/2023 Genap,75.12527474544991,B
36555,2025033960.0,MK101,202/2023 Ganjil,76.33519292374424,B
36556,2019014569.0,MK057,2023/2024 Ganjil,73.97738269957391,C
36557,2022017480.0,MK148,2023/2024 Ganjil,82.18539240852085,B
36558,2019006573.0,MK130,202/2023 Ganjil,88.94321901185488,A
36559,2020029012.0,MK105,,69.92288555509752,C
36560,2022016080.0,MK082,2023/2024 Ganjil,68.63773162183543,C
36561,2023010527.0,MK050,2023/2024 Ganjil,84.0242088696327,B
36562,2021018460.0,MK041,202/2023 Ganjil,86.16611482654179,A
36563,2025015985.0,MK090,2023/2024 Ganjil,129.35204237617924,A
36564,2020020128.0,MK076,2023/2024 Ganjil,92.35049981536348,A
36565,2021000154.0,MK145,202/2023 Ganjil,82.21853511006763,B
36566,2020023603.0,MK138,202/2023 Ganjil,73.85492047485535,C
36567,,MK090,2023/2024 Ganjil,77.39514334593939,B
36568,2020022463.0,,2023/2024 Ganjil,76.73089052235146,B
36569,2025002801.0,MK144,2022/2023 Genap,74.84028221357718,C
36570,2022026143.0,MK142,,78.94402408069637,B
36571,2024019320.0,MK141,2022/2023 Genap,,E
36572,2025021600.0,MK008,202/2023 Ganjil,74.46505605786322,C
36573,2022025864.0,MK087,2023/2024 Ganjil,79.62936477533219,B
36574,2023032442.0,MK053,202/2023 Ganjil,,E
36575,2025034602.0,MK133,2022/2023 Genap,74.60012071953662,C
36576,2021024703.0,MK133,2022/2023 Genap,81.9372007176616,B
36577,2022000521.0,MK082,202/2023 Ganjil,80.12551340573015,B
36578,2022001750.0,MK048,2023/2024 Ganjil,94.30448536665232,A
36579,2019031345.0,MK024,2022/2023 Genap,86.17736843555498,A
36580,2024031233.0,MK042,202/2023 Ganjil,81.49198303111432,B
36581,2020025211.0,MK137,2023/2024 Ganjil,79.56839208124143,B
36582,2023032716.0,MK122,2023/2024 Ganjil,67.1075370075517,C
36583,2023020006.0,MK091,2022/2023 Genap,80.84335466457468,B
36584,2021004738.0,MK139,2023/2024 Ganjil,84.26122997760066,B
36585,2025023205.0,MK137,2023/2024 Ganjil,74.61119624846657,C
36586,2020034144.0,MK077,2022/2023 Genap,72.91051638134168,C
36587,2019029577.0,MK061,202/2023 Ganjil,78.71844624748086,B
36588,2019018582.0,MK083,202/2023 Ganjil,67.27968496925274,C
36589,2022011596.0,MK072,2022/2023 Genap,69.1536863376983,C
36590,2021010513.0,MK055,2023/2024 Ganjil,72.28581545567934,C
36591,2023037859.0,MK108,2022/2023 Genap,52.089685660695366,E
36592,2021031871.0,MK025,2023/2024 Ganjil,,E
36593,2021003274.0,MK127,2021/2022 Genap,70.95275922283152,C
36594,2024021776.0,MK056,2022/2023 Genap,73.31689046528572,C
36595,2019018703.0,MK027,202/2023 Ganjil,71.46238812147739,C
36596,2025028258.0,MK108,2022/2023 Genap,65.5988253672289,C
36597,2020030586.0,MK040,202/2023 Ganjil,79.84871297211352,B
36598,2019021034.0,MK115,2022/2023 Genap,68.1763280526728,C
36599,2020003234.0,MK058,202/2023 Ganjil,65.88492846545445,C
36600,2023025595.0,MK036,2023/2024 Ganjil,,E
36601,2025022840.0,MK128,2023/2024 Ganjil,76.52637710278405,B
36602,2024029230.0,MK108,2023/2024 Ganjil,64.76072576481236,D
36603,2025024936.0,MK111,2022/2023 Genap,69.32040374477376,C
36604,2019028097.0,MK040,202/2023 Ganjil,75.8859852292488,B
36605,2019003259.0,MK029,202/2023 Ganjil,75.88594135449468,B
36606,2020034603.0,MK045,2022/2023 Genap,83.14290781475827,B
36607,2021027186.0,MK109,202/2023 Ganjil,68.79274239586675,C
36608,2025022603.0,MK091,2022/2023 Genap,81.48176867698875,B
36609,2025009513.0,MK034,,69.0026855895356,C
36610,2020011898.0,MK090,2022/2023 Genap,74.64955992336483,C
36611,2021035216.0,MK015,202/2023 Ganjil,80.17324968764039,B
36612,2019013277.0,MK070,2023/2024 Ganjil,86.9473634533454,A
36613,2025002666.0,MK082,202/2023 Ganjil,69.73101636070984,C
36614,2021000258.0,MK071,2022/2023 Genap,,E
36615,2024031021.0,MK130,202/2023 Ganjil,80.77473149471014,B
36616,2025035100.0,MK098,202/2023 Ganjil,73.95601797266849,C
36617,2022031192.0,MK129,202/2023 Ganjil,64.56458096697747,D
36618,2025018218.0,MK121,2022/2023 Genap,74.87192628500432,C
36619,2020021878.0,MK125,2022/2023 Genap,78.9779447758391,B
36620,2025024154.0,MK110,202/2023 Ganjil,74.30378272827156,C
36621,2021036093.0,MK130,2022/2023 Genap,68.20976034191236,C
36622,2022009065.0,MK028,2022/2023 Genap,114.48164922929998,A
36623,2024021836.0,MK103,2023/2024 Ganjil,70.70592721932421,C
36624,2023003018.0,MK148,202/2023 Ganjil,74.9363140160705,C
36625,2020034570.0,MK059,2023/2024 Ganjil,77.71824713247457,B
36626,2022041120.0,MK044,2022/2023 Genap,75.77423536591513,B
36627,2019021396.0,MK140,202/2023 Ganjil,78.75264533231113,B
36628,2023022942.0,MK032,2022/2023 Genap,79.67869419862038,B
36629,2023017880.0,MK038,,79.43442289311498,B
36630,2021006858.0,MK031,2023/2024 Ganjil,69.49425132739108,C
36631,2020005971.0,MK018,2023/2024 Ganjil,78.0978954874217,B
36632,2024037242.0,MK051,2022/2023 Genap,56.88608417797482,D
36633,2025010157.0,MK091,202/2023 Ganjil,70.07581842936136,C
36634,2020002521.0,MK063,202/2023 Ganjil,84.9712765532304,B
36635,2022028125.0,MK112,2023/2024 Ganjil,71.87594455307222,C
36636,2025003831.0,MK081,202/2023 Ganjil,78.04665679373738,B
36637,2019022226.0,MK020,202/2023 Ganjil,61.18872275915383,D
36638,2023039096.0,MK031,,75.24246336218144,B
36639,2021008511.0,MK085,202/2023 Ganjil,69.30066151077448,C
36640,2025013475.0,MK135,,74.64659182959468,C
36641,2019005028.0,MK012,2022/2023 Genap,71.23042196495643,C
36642,2019008398.0,MK043,2022/2023 Genap,63.30611261317007,D
36643,2025033501.0,MK049,2022/2023 Genap,63.61932887584058,D
36644,,,2023/2024 Ganjil,83.51552606678446,B
36645,2022008908.0,MK040,202/2023 Ganjil,82.88155138300426,B
36646,,MK015,2023/2024 Ganjil,68.80713202374645,C
36647,2025011131.0,MK090,2022/2023 Genap,74.60472813421302,C
36648,2024018165.0,MK012,202/2023 Ganjil,76.78363717041354,B
36649,2024030826.0,MK111,202/2023 Ganjil,86.50090932684088,A
36650,,MK093,202/2023 Ganjil,82.85661634890013,B
36651,2024018327.0,MK077,202/2023 Ganjil,71.87488484303285,C
36652,2025003797.0,MK022,2022/2023 Genap,74.88316396739535,C
36653,2022037671.0,MK017,2023/2024 Ganjil,74.84573318170608,C
36654,2024016628.0,MK108,202/2023 Ganjil,95.15124714504876,A
36655,2022024809.0,MK025,202/2023 Ganjil,60.305878865115346,D
36656,2023020940.0,MK070,202/2023 Ganjil,80.87217609025741,B
36657,2025010286.0,MK037,2022/2023 Genap,77.2087267514464,B
36658,2020005688.0,MK057,2022/2023 Genap,83.12873344731256,B
36659,2021018866.0,MK099,2023/2024 Ganjil,65.40867691072651,C
36660,,MK070,2023/2024 Ganjil,77.64664658275976,B
36661,2019040216.0,MK022,202/2023 Ganjil,83.77948319130795,B
36662,2024040385.0,MK004,2022/2023 Genap,74.94599102328259,C
36663,2021011462.0,,202/2023 Ganjil,77.3854356289271,B
36664,2019014436.0,MK074,2022/2023 Genap,,E
36665,2025033713.0,MK017,2022/2023 Genap,68.22168428821648,C
36666,2023032716.0,MK146,,77.24509192139399,B
36667,2021012505.0,MK019,2023/2024 Ganjil,81.53836989328124,B
36668,2022034419.0,MK086,2022/2023 Genap,84.31530728824619,B
36669,2024010244.0,MK061,202/2023 Ganjil,83.82914748012699,B
36670,2019019239.0,MK057,2022/2023 Genap,86.06262176425572,A
36671,2022037006.0,MK079,2022/2023 Genap,71.33531672388939,C
36672,2020029752.0,MK044,2022/2023 Genap,92.68482965428561,A
36673,2021040476.0,MK147,2023/2024 Ganjil,93.3441410041064,A
36674,2023002496.0,MK037,2022/2023 Genap,68.10374150896439,C
36675,2021030749.0,MK146,2022/2023 Genap,75.05774531208957,B
36676,2022017365.0,MK058,2023/2024 Ganjil,75.23665616772146,B
36677,,MK012,2023/2024 Ganjil,74.79472268544053,C
36678,2024021463.0,MK032,2022/2023 Genap,72.34082734679866,C
36679,2021018947.0,MK089,2022/2023 Genap,79.65454908932821,B
36680,2020041745.0,MK051,202/2023 Ganjil,65.47059439565686,C
36681,2023013894.0,MK041,2023/2024 Ganjil,80.66210445915382,B
36682,2022022842.0,MK097,2022/2023 Genap,74.88279432180623,C
36683,2025013435.0,MK061,2023/2024 Ganjil,82.51624075980742,B
36684,2020020066.0,,2023/2024 Ganjil,86.92893964522797,A
36685,2020015095.0,MK035,2023/2024 Ganjil,66.88867330814752,C
36686,2025019599.0,MK085,2022/2023 Genap,74.64980391269859,C
36687,2019011914.0,MK022,202/2023 Ganjil,80.80358217114713,B
36688,2019008590.0,MK040,2023/2024 Ganjil,68.3623101695337,C
36689,2020002000.0,MK054,2022/2023 Genap,74.2329034844262,C
36690,2024034334.0,MK029,2022/2023 Genap,,E
36691,2019018202.0,MK082,202/2023 Ganjil,93.95775741588889,A
36692,2022019269.0,MK117,2023/2024 Ganjil,80.66157928189179,B
36693,2024006001.0,MK012,2023/2024 Ganjil,84.1082807691493,B
36694,2024020459.0,MK149,202/2023 Ganjil,76.51377766252747,B
36695,2020036325.0,MK040,,69.78834849501611,C
36696,2024008196.0,MK030,2023/2024 Ganjil,62.05683890171278,D
36697,2020014002.0,MK064,2022/2023 Genap,84.29823225118064,B
36698,2024037206.0,MK041,2022/2023 Genap,75.64891279334779,B
36699,2022009238.0,MK079,2022/2023 Genap,73.2274104208403,C
36700,2023019271.0,MK047,2022/2023 Genap,70.37358915441934,C
36701,2025014969.0,MK004,2022/2023 Genap,73.90623257568221,C
36702,2019038329.0,MK094,202/2023 Ganjil,88.50452702729618,A
36703,2024015940.0,MK057,2022/2023 Genap,85.93705626864556,A
36704,2021030444.0,MK121,2022/2023 Genap,75.88529185162591,B
36705,2025022125.0,MK016,202/2023 Ganjil,88.61166783510545,A
36706,2020008228.0,MK096,202/2023 Ganjil,73.37016202627157,C
36707,2023033825.0,MK140,202/2023 Ganjil,85.16260739679966,A
36708,2022013617.0,MK055,2023/2024 Ganjil,85.51049989653693,A
36709,2021028931.0,MK143,2023/2024 Ganjil,72.09853329354863,C
36710,2024005961.0,MK147,202/2023 Ganjil,57.8269266971456,D
36711,2023013146.0,MK146,2022/2023 Genap,73.58467219636621,C
36712,2021017562.0,MK108,2022/2023 Genap,81.27239159001863,B
36713,2022003681.0,MK112,202/2023 Ganjil,80.78606933832502,B
36714,2024041255.0,MK011,2023/2024 Ganjil,62.97557353596901,D
36715,2020031849.0,MK085,2022/2023 Genap,80.07389585799785,B
36716,2023036855.0,MK128,,67.71656353959703,C
36717,2024001424.0,MK045,202/2023 Ganjil,85.46557353329844,A
36718,2020035576.0,MK039,2023/2024 Ganjil,76.45632312014484,B
36719,2025000053.0,MK079,2023/2024 Ganjil,88.23453425333797,A
36720,2020024057.0,MK036,2022/2023 Genap,76.70032975936759,B
36721,2020020724.0,MK097,202/2023 Ganjil,77.66436621567823,B
36722,2019038836.0,MK108,2022/2023 Genap,65.9547472184055,C
36723,2024030490.0,MK004,2022/2023 Genap,79.3036858276394,B
36724,2025013353.0,,202/2023 Ganjil,88.04245183689484,A
36725,2019037939.0,MK139,,93.54262722325129,A
36726,2020040623.0,MK085,202/2023 Ganjil,85.51269399439121,A
36727,2020023790.0,MK050,2023/2024 Ganjil,75.50872504278215,B
36728,2025041147.0,MK092,202/2023 Ganjil,69.26936507582161,C
36729,2025022471.0,MK114,202/2023 Ganjil,73.00077145757636,C
36730,2019028224.0,MK052,2023/2024 Ganjil,80.85272500914016,B
36731,2019030165.0,MK006,202/2023 Ganjil,67.095128465159,C
36732,2022003485.0,MK046,202/2023 Ganjil,83.60392631537553,B
36733,2022028910.0,MK015,2023/2024 Ganjil,81.74644228465488,B
36734,2021016787.0,MK118,202/2023 Ganjil,66.18833591666105,C
36735,2022006946.0,MK033,202/2023 Ganjil,,E
36736,2025040457.0,MK081,2023/2024 Ganjil,83.94644295799782,B
36737,2021041714.0,,2023/2024 Ganjil,88.39943138716211,A
36738,2022038141.0,MK140,2022/2023 Genap,77.26463338087189,B
36739,2020028299.0,MK031,2023/2024 Ganjil,72.46810509269733,C
36740,2019009257.0,MK034,202/2023 Ganjil,71.53403277473427,C
36741,2025036226.0,MK032,2023/2024 Ganjil,78.35792622233502,B
36742,2022028067.0,MK023,2023/2024 Ganjil,63.134420994561026,D
36743,,MK102,202/2023 Ganjil,81.99846401405658,B
36744,2020024799.0,MK069,2023/2024 Ganjil,79.75678880822257,B
36745,2021030784.0,MK040,202/2023 Ganjil,66.64750725989569,C
36746,2023032909.0,,2022/2023 Genap,86.52492395039027,A
36747,2020032889.0,MK031,2022/2023 Genap,82.21891906093173,B
36748,2022037171.0,MK140,202/2023 Ganjil,73.6447310163867,C
36749,2020018713.0,MK103,2022/2023 Genap,62.6305338175923,D
36750,2019025496.0,MK042,,86.93558381632741,A
36751,2021018453.0,MK148,202/2023 Ganjil,,E
36752,2019018867.0,MK014,2022/2023 Genap,77.65597866520336,B
36753,2021030922.0,MK075,2023/2024 Ganjil,82.28965544606928,B
36754,2019034845.0,MK115,2023/2024 Ganjil,86.34042500247116,A
36755,2023014101.0,MK090,2022/2023 Genap,81.01833445074253,B
36756,2025031383.0,,2023/2024 Ganjil,74.61084093011611,C
36757,2025016403.0,MK035,2022/2023 Genap,100.0,A
36758,2022029748.0,MK027,2023/2024 Ganjil,84.70657531097282,B
36759,2019008415.0,MK133,2023/2024 Ganjil,77.72347330887418,B
36760,2019018838.0,MK075,2023/2024 Ganjil,123.16278596385384,A
36761,2020037790.0,MK092,202/2023 Ganjil,92.50513221288497,A
36762,2023037669.0,MK144,2023/2024 Ganjil,70.5734802604918,C
36763,2021010589.0,MK116,202/2023 Ganjil,70.39221749629738,C
36764,2025039283.0,MK090,2021/2022 Ganjil,,E
36765,2021024903.0,MK088,2022/2023 Genap,68.36425648416075,C
36766,2023009406.0,MK119,202/2023 Ganjil,90.83283791772845,A
36767,2024017125.0,MK081,2022/2023 Genap,67.39440863545511,C
36768,2023007305.0,MK016,202/2023 Ganjil,84.38261400497473,B
36769,2025000429.0,MK117,202/2023 Ganjil,68.27755790083773,C
36770,2021003359.0,MK042,2023/2024 Ganjil,27.726969754678844,E
36771,2024011518.0,MK148,202/2023 Ganjil,98.01124506034331,A
36772,2019002557.0,MK116,202/2023 Ganjil,90.09695719911699,A
36773,2021012636.0,MK107,2022/2023 Genap,68.25496228301387,C
36774,2022006100.0,MK041,2022/2023 Genap,71.69277142989864,C
36775,2025015872.0,MK129,2023/2024 Ganjil,85.79047425973361,A
36776,2024034613.0,MK016,2023/2024 Ganjil,73.56638723885231,C
36777,2023007414.0,MK132,2022/2023 Genap,61.64297028249494,D
36778,2020037229.0,MK054,2023/2024 Ganjil,83.29628743394721,B
36779,2020024987.0,MK029,2023/2024 Ganjil,75.29961126519596,B
36780,2020009292.0,MK041,,83.28689379557427,B
36781,2019034331.0,MK063,2022/2023 Genap,87.62718957751164,A
36782,2024001745.0,MK056,2023/2024 Ganjil,86.5301081238898,A
36783,2023001040.0,MK014,202/2023 Ganjil,85.03747753884883,A
36784,2022009776.0,MK126,2022/2023 Genap,,E
36785,2023014737.0,MK129,202/2023 Ganjil,81.65186346052982,B
36786,2023014052.0,MK118,2022/2023 Genap,78.72693486374385,B
36787,2024008251.0,MK097,2023/2024 Ganjil,78.21962053612856,B
36788,2025016436.0,MK128,202/2023 Ganjil,75.82874596505661,B
36789,2023021067.0,MK139,2022/2023 Genap,72.83770530054278,C
36790,2023016878.0,,2022/2023 Genap,,E
36791,2021025270.0,MK079,202/2023 Ganjil,83.56003798244578,B
36792,2019018142.0,MK149,2022/2023 Genap,,E
36793,2022040919.0,,202/2023 Ganjil,67.48682806338805,C
36794,2020022563.0,MK073,2022/2023 Genap,77.3314922501434,B
36795,2019039531.0,MK148,202/2023 Ganjil,77.7678595720685,B
36796,2020015272.0,MK117,,71.59524401147137,C
36797,2021038014.0,MK145,202/2023 Ganjil,,E
36798,2024002122.0,MK106,2023/2024 Ganjil,81.34073091981104,B
36799,,MK079,2023/2024 Ganjil,62.99157275201497,D
36800,,MK133,2023/2024 Ganjil,72.80859745371711,C
36801,2022035621.0,MK106,202/2023 Ganjil,75.82891012223905,B
36802,2025016424.0,MK052,2023/2024 Ganjil,86.10844008858486,A
36803,2019022449.0,MK097,2022/2023 Genap,,E
36804,2022016293.0,MK080,202/2023 Ganjil,69.56091818344761,C
36805,2024020417.0,MK036,202/2023 Ganjil,76.01949570094422,B
36806,2023019595.0,MK101,202/2023 Ganjil,84.63378980107062,B
36807,2019018142.0,MK105,2022/2023 Genap,81.62865805804475,B
36808,2024018101.0,MK049,202/2023 Ganjil,,E
36809,2023038379.0,MK089,2023/2024 Ganjil,77.04681065062131,B
36810,2024001569.0,MK069,2022/2023 Genap,72.37638745105593,C
36811,2021040705.0,MK113,2023/2024 Ganjil,74.21409454151728,C
36812,2020002070.0,MK099,202/2023 Ganjil,62.23114343966796,D
36813,2025005659.0,MK070,2023/2024 Ganjil,84.48167988347458,B
36814,2024005631.0,MK009,2023/2024 Ganjil,77.77946864601056,B
36815,2021037278.0,MK091,2022/2023 Genap,74.05492784275161,C
36816,2025002385.0,MK030,2022/2023 Genap,75.20507645516594,B
36817,2025026304.0,MK143,2022/2023 Genap,79.80073742702467,B
36818,2020038790.0,MK132,202/2023 Ganjil,58.45240372439078,D
36819,,MK034,2022/2023 Genap,73.04663838086121,C
36820,2020027194.0,MK120,2022/2023 Genap,82.80267116630803,B
36821,2023038646.0,MK061,2022/2023 Genap,60.13359197544075,D
36822,2025010498.0,MK038,2023/2024 Ganjil,73.63287080483468,C
36823,2022011904.0,MK084,202/2023 Ganjil,73.82272713489454,C
36824,2024040966.0,MK111,2022/2023 Genap,83.26219319459143,B
36825,2025010322.0,MK051,2022/2023 Genap,70.18048728625982,C
36826,2021000519.0,MK092,,61.02784959443306,D
36827,2019000224.0,MK025,,69.4847340442405,C
36828,2019006905.0,MK139,2022/2023 Genap,71.1851490860544,C
36829,2022010727.0,MK114,2022/2023 Genap,87.89157570380353,A
36830,2020038752.0,MK008,2023/2024 Ganjil,89.54934984522295,A
36831,2021011466.0,MK034,2023/2024 Ganjil,75.23087654710368,B
36832,2025021940.0,MK027,2023/2024 Ganjil,92.2778810268213,A
36833,2020039608.0,MK108,2023/2024 Ganjil,75.51476800590207,B
36834,2023009148.0,MK150,2022/2023 Genap,85.76164782003943,A
36835,2023037250.0,MK072,2022/2023 Genap,98.42040955758573,A
36836,2020016390.0,MK097,2023/2024 Ganjil,86.41503101295885,A
36837,2019023720.0,MK039,2023/2024 Ganjil,83.86671430072911,B
36838,2023011089.0,MK073,2023/2024 Ganjil,76.07242936935565,B
36839,2021035362.0,MK118,2022/2023 Genap,75.62708778677624,B
36840,2023026571.0,MK022,202/2023 Ganjil,68.75270848903159,C
36841,2022033016.0,MK031,2022/2023 Genap,72.91005111395057,C
36842,2025034753.0,MK034,2023/2024 Ganjil,66.37942617359249,C
36843,2023011901.0,MK068,202/2023 Ganjil,70.78536857427696,C
36844,2022016021.0,,202/2023 Ganjil,67.62309049926594,C
36845,,MK078,2023/2024 Ganjil,77.49955174349236,B
36846,2019001940.0,MK008,202/2023 Ganjil,72.94439867135294,C
36847,2024013541.0,MK105,202/2023 Ganjil,86.69579396743106,A
36848,2023012173.0,MK054,2023/2024 Ganjil,73.26978354689493,C
36849,2020014176.0,MK115,,99.12603009308648,A
36850,2021020993.0,MK070,202/2023 Ganjil,79.39985726167754,B
36851,2021022811.0,MK097,2023/2024 Ganjil,83.26983989678835,B
36852,2023034592.0,MK117,2022/2023 Genap,83.42153429379155,B
36853,2025021327.0,MK018,2022/2023 Genap,84.7623342846185,B
36854,2022004480.0,MK136,202/2023 Ganjil,81.08945076642532,B
36855,2022028927.0,MK135,2023/2024 Ganjil,87.68084506380033,A
36856,2020030183.0,MK096,2022/2023 Genap,70.11143656537806,C
36857,2025019651.0,MK135,2022/2023 Genap,,E
36858,2021030967.0,MK138,2022/2023 Genap,68.81564530865847,C
36859,2023036859.0,MK036,2022/2023 Genap,77.51909890441144,B
36860,2023010847.0,MK062,2023/2024 Ganjil,79.46930104734749,B
36861,2021033592.0,MK114,2023/2024 Ganjil,76.29840328291638,B
36862,2025041576.0,MK051,2022/2023 Genap,69.99655701242415,C
36863,2022032045.0,MK031,2022/2023 Genap,93.47696056383693,A
36864,2023005085.0,MK138,202/2023 Ganjil,67.79122215204933,C
36865,2025030697.0,MK084,2023/2024 Ganjil,136.03518814464712,A
36866,2025005781.0,MK035,2023/2024 Ganjil,76.92512903276,B
36867,2022013820.0,MK031,2022/2023 Genap,75.08767190528847,B
36868,2024017771.0,MK097,202/2023 Ganjil,71.66787231029575,C
36869,2021005158.0,MK120,2023/2024 Ganjil,73.47738061190893,C
36870,2022008205.0,MK104,202/2023 Ganjil,66.93323362345376,C
36871,2020017632.0,MK068,2022/2023 Genap,68.69924404367984,C
36872,2022027066.0,MK017,2023/2024 Ganjil,76.88641657668413,B
36873,2025038907.0,MK096,202/2023 Ganjil,,E
36874,2024024491.0,MK037,2023/2024 Ganjil,86.11227740607394,A
36875,,MK090,2022/2023 Genap,76.19061187106865,B
36876,2021025648.0,MK028,2023/2024 Ganjil,89.63694658664652,A
36877,2025041060.0,MK120,2022/2023 Genap,77.13573181044138,B
36878,2020037895.0,MK138,202/2023 Ganjil,75.37695424109522,B
36879,2020016186.0,MK072,202/2023 Ganjil,61.166995419553146,D
36880,2022032397.0,MK110,202/2023 Ganjil,,E
36881,,MK083,2022/2023 Genap,,E
36882,2024025530.0,MK028,202/2023 Ganjil,95.4365621651167,A
36883,2022010878.0,MK088,2022/2023 Genap,76.7958739101464,B
36884,2023019363.0,MK117,202/2023 Ganjil,82.12996754072815,B
36885,2019018003.0,MK122,2022/2023 Genap,84.34828536464597,B
36886,2023020043.0,,2023/2024 Ganjil,67.00034918809973,C
36887,2019038097.0,MK084,202/2023 Ganjil,76.2980427115534,B
36888,2020021775.0,MK002,2023/2024 Ganjil,77.74352982480194,B
36889,2022027826.0,MK057,2022/2023 Genap,87.61903179301467,A
36890,2023008464.0,MK010,2022/2023 Genap,90.61297628530785,A
36891,2020038531.0,MK082,202/2023 Ganjil,74.6136980808863,C
36892,,MK098,2023/2024 Ganjil,70.50012458705842,C
36893,2023034492.0,MK142,2022/2023 Genap,79.48238872462161,B
36894,2025017509.0,MK102,202/2023 Ganjil,87.46326480817274,A
36895,2021029856.0,MK032,2023/2024 Ganjil,85.75215974151983,A
36896,2021032315.0,MK003,202/2023 Ganjil,84.58259322245557,B
36897,2024021463.0,MK048,2023/2024 Ganjil,83.22300798240322,B
36898,2023036613.0,MK136,2022/2023 Genap,90.40380858493417,A
36899,2020017566.0,MK009,2022/2023 Genap,83.04371175003641,B
36900,2020017730.0,MK016,2022/2023 Genap,80.43032813652769,B
36901,2022023810.0,MK088,2023/2024 Ganjil,91.61786712016999,A
36902,2022008739.0,MK031,2023/2024 Ganjil,70.56602400701254,C
36903,2023041320.0,MK133,202/2023 Ganjil,76.39946137814334,B
36904,2021026402.0,MK097,2022/2023 Genap,81.13466082641047,B
36905,2019040675.0,MK094,2023/2024 Ganjil,71.49391936160652,C
36906,2022018486.0,MK119,2022/2023 Genap,74.79251965825362,C
36907,2020003461.0,MK094,,70.62368467221218,C
36908,2024006984.0,MK039,2023/2024 Ganjil,77.044454645252,B
36909,2020014499.0,MK016,2023/2024 Ganjil,89.58423363548005,A
36910,2019011155.0,MK047,202/2023 Ganjil,81.1381631318637,B
36911,2025040324.0,MK099,2022/2023 Genap,59.63448787059441,D
36912,2024001339.0,MK020,,83.61316667265824,B
36913,2019041186.0,MK021,2023/2024 Ganjil,70.16832466076946,C
36914,2023025905.0,MK079,,81.2914758516797,B
36915,2020037417.0,MK049,2022/2023 Genap,72.98473149503793,C
36916,2022041657.0,MK144,2023/2024 Ganjil,82.64754344981733,B
36917,2023041443.0,MK016,2022/2023 Genap,73.68099617638003,C
36918,2020013259.0,MK023,202/2023 Ganjil,77.92583256673673,B
36919,,MK108,202/2023 Ganjil,74.30879485957102,C
36920,2021038323.0,MK068,2022/2023 Genap,77.38802220060529,B
36921,2019023546.0,MK093,2022/2023 Genap,82.07403842071055,B
36922,2022036973.0,MK024,2022/2023 Genap,84.80697521642945,B
36923,2021008121.0,MK061,2022/2023 Genap,76.95733930022683,B
36924,2020040943.0,MK008,2023/2024 Ganjil,83.53517755052692,B
36925,2022013311.0,MK107,202/2023 Ganjil,80.74838670333334,B
36926,2023039845.0,MK029,2023/2024 Ganjil,80.68652195092926,B
36927,2025015392.0,MK115,2023/2024 Ganjil,72.86149899437912,C
36928,2021041650.0,MK138,,68.56295134776298,C
36929,2024010444.0,MK114,2023/2024 Ganjil,69.20848391902418,C
36930,,MK108,202/2023 Ganjil,82.64687716427379,B
36931,2020040167.0,MK073,202/2023 Ganjil,76.80275888625437,B
36932,2023016025.0,MK150,,88.41940414380817,A
36933,2022001370.0,MK010,2023/2024 Ganjil,79.9756518241352,B
36934,2021041733.0,MK084,202/2023 Ganjil,85.61605437292441,A
36935,2023041483.0,MK148,202/2023 Ganjil,87.3342895525494,A
36936,2021025648.0,MK051,202/2023 Ganjil,77.11863556040709,B
36937,2022019855.0,MK091,2024/2025 Ganjil,68.74691555510931,C
36938,2025033198.0,MK102,,67.50917105931173,C
36939,2023006384.0,MK010,202/2023 Ganjil,64.63012550667327,D
36940,2024001150.0,MK083,2023/2024 Ganjil,71.5032070097862,C
36941,2021040008.0,MK040,2022/2023 Genap,86.43266318297904,A
36942,2020001786.0,MK005,2023/2024 Ganjil,85.32103926657773,A
36943,2021022960.0,MK043,202/2023 Ganjil,73.83384241843316,C
36944,2019019770.0,,2023/2024 Ganjil,86.7008306785041,A
36945,2022030385.0,MK090,202/2023 Ganjil,78.8172497334313,B
36946,2024015735.0,MK059,2022/2023 Genap,78.00468229499006,B
36947,2021020328.0,MK118,202/2023 Ganjil,,E
36948,2025011045.0,MK116,202/2023 Ganjil,80.6974505474775,B
36949,2025033119.0,MK118,202/2023 Ganjil,83.87966229595942,B
36950,2023011797.0,MK129,202/2023 Ganjil,83.34608318795298,B
36951,2024032764.0,MK069,2023/2024 Ganjil,91.22574070968844,A
36952,2021021082.0,MK077,202/2023 Ganjil,81.2754173644548,B
36953,2022029081.0,MK052,2022/2023 Genap,77.73683473419428,B
36954,2020023157.0,MK013,2023/2024 Ganjil,77.3192834708598,B
