id_mahasiswa,kampus,prodi,angkatan,status,jalur_masuk,jenjang,jenis_kelamin,ipk
2024030251,Universitas Islam Indonesia,Bisnis Digital,2024,LULUS,,S1,P,2.8497831141992025
2024030339,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Mandiri,S1,P,3.245265481210482
2024031233,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,,Profesi,L,3.5025123955967032
2024031265,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Mandiri,S1,L,3.1733058468929625
2024031319,Universitas Islam Indonesia,Bisnis Digital,2024,LULUS,Mandiri,S1,P,2.770442770503623
2024031988,Universitas Islam Indonesia,Bisnis Digital,2024,LULUS,Transfer,S1,P,3.838038808828722
2024032074,Universitas Islam Indonesia,Bisnis Digital,2024,,Mandiri,S1,P,3.398516523105428
2024032668,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,,S1,L,3.264946130465128
2024032830,Universitas Islam Indonesia,Bisnis Digital,2024,LULUS,Beasiswa,S1,P,3.5741905688769022
2024032920,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Beasiswa,S1,P,3.1744164729599236
2024033061,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Mandiri,S1,L,0.01590725499535206
2024033110,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Beasiswa,Profesi,P,3.448291269885119
2024033141,Universitas Islam Indonesia,Bisnis Digital,2024,LULUS,Beasiswa,S1,P,3.070902571204056
2024033508,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,,S1,L,2.6547561509727142
2024034334,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Alih Jenjang,D4,L,3.674423313679859
2024034565,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Mandiri,D4,L,3.279965263067324
2024034837,Universitas Islam Indonesia,Bisnis Digital,2024,LULUS,Mandiri,S1,P,3.332003302448058
2024034994,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Mandiri,S1,P,3.0076925593648185
2024035028,Universitas Islam Indonesia,,2024,AKTIF,Beasiswa,S1,L,3.0425591740017692
2024035169,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Mandiri,S1,P,3.3629587516352273
2024035391,Universitas Islam Indonesia,,2024,CUTI,Alih Jenjang,,L,3.4817451862606177
2024035392,Universitas Islam Indonesia,,2024,LULUS,Alih Jenjang,S1,P,3.543792676953156
2024035789,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Mandiri,S1,L,
2024035877,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Beasiswa,S1,P,3.043368897497052
2024035991,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Beasiswa,S1,P,3.545674847951579
2024036044,Universitas Islam Indonesia,Bisnis Digital,2024,,Transfer,S1,L,2.7857897467971062
2024036283,Universitas Islam Indonesia,Bisnis Digital,2024,LULUS,Transfer,S1,,3.133011006177937
2024037316,Universitas Islam Indonesia,Bisnis Digital,2024,LULUS,Transfer,S1,P,3.506021105668312
2024037693,Universitas Islam Indonesia,Bisnis Digital,2024,LULUS,Transfer,S1,L,3.205042744765141
2024038087,Universitas Islam Indonesia,Bisnis Digital,2024,CUTI,Beasiswa,S1,L,2.7532955934902525
2024038491,Universitas Islam Indonesia,Bisnis Digital,2024,DO,Beasiswa,S1,L,3.0042892825172944
2024038843,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Transfer,S1,L,3.2392163976867723
2024038986,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Mandiri,S1,P,3.0918594421036314
2024038997,Universitas Islam Indonesia, Bisnis Digital ,2024,AKTIF,Beasiswa,D4,P,2.453374065475949
2024039067,Universitas Islam Indonesia,,2024,AKTIF,Transfer,S1,L,3.114774658687011
2024039532,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Alih Jenjang,S1,P,3.017184452164726
2024040340,Universitas Islam Indonesia, Bisnis Digital ,2024,LULUS,Transfer,D4,L,3.2870284076950895
2024040366,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Mandiri,D4,L,2.8657685543569795
2024040677,Universitas Islam Indonesia,Bisnis Digital,2024,,Mandiri,D3,P,3.3205038211589764
2024040809,,Bisnis Digital,2024,LULUS,Transfer,S1,P,3.4203961193899914
2024041535,Universitas Islam Indonesia,Bisnis Digital,2024,LULUS,Alih Jenjang,S1,L,3.7145428236242815
2024041822,Universitas Islam Indonesia,Bisnis Digital,2024,DO,,S1,P,3.2373736451557242
2024041830,Universitas Islam Indonesia,Bisnis Digital,2024,AKTIF,Transfer,S1,P,3.1618013766903754
2024041941,Universitas Islam Indonesia,Bisnis Digital,2024,LULUS,Beasiswa,,P,3.1582653908736193
2024000415,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,Profesi,P,2.858278500622872
2024000538,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,D3,L,3.5469102678661657
2024000693,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,P,2.9225638513433245
2024000788,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S3,L,3.4361495129153234
2024000919,Universitas Islam Indonesia,Ekonomi Syariah,2024,DO,Mandiri,,L,3.3595743645628042
2024000965,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.4646688306770193
2024000976,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Transfer,S1,P,3.0322752119177863
2024001087,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,D4,P,3.4355114393600275
2024001172,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,P,2.9456627624604845
2024001474,Universitas Islam Indonesia,Ekonomi Syariah,2024,DO,Mandiri,S1,P,3.029034491319714
2024001569,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S1,L,
2024001684,Universitas Islam Indonesia, Ekonomi Syariah ,2024,AKTIF,Beasiswa,S1,L,3.5050795690825547
2024002028,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S1,L,3.028222675712734
2024002049,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.0920332962717696
2024002284,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,P,3.3760651860519655
2024002293,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.090629877214375
2024002607,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S2,L,3.3445067498935233
2024002929,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,P,3.5970984971866296
2024002948,,Ekonomi Syariah,2024,LULUS,Mandiri,S1,L,3.2605458176675346
2024003191,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,,,P,3.264798239061564
2024003876,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,L,2.8115913102954786
2024003878,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Alih Jenjang,Profesi,L,3.1836801875132297
2024003995,Universitas Islam Indonesia,Ekonomi Syariah,2024,DO,Alih Jenjang,S1,L,3.2883972390246172
2024004141,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,L,
2024004182,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,,P,3.1289798864451224
2024004694,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,D4,L,3.248305255790806
2024004790,Universitas Islam Indonesia,,2024,AKTIF,Beasiswa,S1,L,3.1180934210018103
2024005212,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,D3,L,3.109158885980398
2024005866,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,Profesi,P,3.3423599175851013
2024006999,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Alih Jenjang,S2,L,3.8455657588377568
2024007029,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,L,3.0677563385687
2024007142,Universitas Islam Indonesia, Ekonomi Syariah ,2024,LULUS,Alih Jenjang,S1,P,2.861339927727294
2024007152,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,L,3.40720175251036
2024007763,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S2,L,3.355465382259486
2024008372,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,P,2.86071964042971
2024008539,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,L,3.183780686246396
2024008601,Universitas Islam Indonesia,,2024,AKTIF,Mandiri,S1,L,3.243401668731352
2024009165,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Transfer,S1,L,3.7306077974445375
2024009490,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,L,3.1719030223909073
2024009887,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S2,L,3.4226959430889243
2024010356,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Alih Jenjang,S1,P,3.1285683012091203
2024010551,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,D3,L,3.0036587119177347
2024010669,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,P,3.3967312151347127
2024010718,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,L,2.9993703678714647
2024011053,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,P,3.592986513119111
2024011238,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,D4,L,2.799019478163223
2024011327,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.296353935298371
2024011352,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S2,L,3.1676456718179944
2024011506,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,P,3.125248231141508
2024011732,,Ekonomi Syariah,2024,AKTIF,Mandiri,D3,P,3.4756274392210003
2024011886,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,L,2.96651152923321
2024012034,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,Profesi,P,3.6315565471022593
2024012038,Universitas Islam Indonesia,,2024,LULUS,Transfer,S1,P,3.315883570529215
2024012082,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,P,3.541961644426433
2024013979,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,P,3.4147297085801567
2024014323,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,Profesi,L,3.0746347959196405
2024014336,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S2,L,3.22005116787453
2024014998,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,,D4,P,3.1327337041813275
2024015002,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,P,4.0
2024015073,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,,P,3.2126275957324246
2024015734,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Alih Jenjang,S2,L,2.895621018766765
2024015813,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,L,
2024016081,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,P,2.887073918271027
2024016119,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S1,P,2.754993908388923
2024016174,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.3704728121929035
2024016342,,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,L,2.603116682162832
2024016590,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,P,2.952270945401248
2024016784,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,D3,P,3.7624126091814865
2024016847,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,L,3.282089237493096
2024017003,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,,S1,L,3.5919882143127606
2024017059,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,P,3.1605776241126438
2024017870,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,P,2.873740341879969
2024018137,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Alih Jenjang,D3,P,3.20522087697469
2024018248,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.3730615689260453
2024018352,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,P,3.517109975683318
2024018369,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S1,L,3.020467561466893
2024018606,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,L,3.081791039381646
2024018862,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,Profesi,P,3.5498835702550324
2024018986,Universitas Islam Indonesia, Ekonomi Syariah ,2024,LULUS,Mandiri,S1,P,3.354073589378695
2024019110,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,P,
2024019432,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,,P,3.030186605277169
2024019490,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.136210231159099
2024019856,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S1,L,2.3149406147978935
2024020034,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,L,3.0363663558685325
2024020574,Universitas Islam Indonesia,,2024,AKTIF,Mandiri,,P,3.0150141097026197
2024020726,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,L,2.974579446240463
2024020930,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,D3,P,3.386441374015463
2024021042,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,L,3.195672471005749
2024021111,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Alih Jenjang,S1,L,2.962018627589551
2024021199,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,P,3.022248830119347
2024021220,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S2,L,2.690744818897835
2024021239,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,,3.2427445699486666
2024022464,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,P,3.3828198981092106
2024022475,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.2310624215830757
2024022722,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,P,3.4933826232460325
2024022724,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S2,L,3.188464735152163
2024022908,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Transfer,S2,P,3.1265608799270748
2024022931,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S1,,3.1472659205000877
2024023209,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Alih Jenjang,S1,L,3.3754327487210856
2024023271,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Transfer,S1,L,
2024023936,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,,L,3.066007914338049
2024024161,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S1,L,3.387538525200752
2024024316,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Alih Jenjang,S1,P,3.197996211238139
2024024410,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Alih Jenjang,S1,P,3.124599948215566
2024024634,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,,P,2.879232417795754
2024024758,,,2024,AKTIF,Transfer,S1,L,2.957839057758656
2024025694,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,L,3.011234090391373
2024026157,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,D3,P,3.634233115670823
2024026432,Universitas Islam Indonesia,,2024,LULUS,Mandiri,S1,L,3.3066896380040656
2024026607,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,,3.14640408846631
2024026732,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,D4,P,3.426043534539953
2024027004,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,L,3.1715950191622686
2024027005,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,L,3.739510945332269
2024027971,Universitas Islam Indonesia, Ekonomi Syariah ,2024,AKTIF,Mandiri,S3,,3.176643768534611
2024027972,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,L,3.4257490673670623
2024028071,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,L,3.81658721105612
2024028145,Universitas Islam Indonesia,Ekonomi Syariah,2024,DO,Beasiswa,S1,P,3.5160976882520534
2024028432,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.093203196592276
2024028831,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,D3,P,2.8281105631353554
2024028860,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,L,3.3445924396750066
2024029009,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.461671947339253
2024029088,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S1,P,3.0043578110740814
2024029117,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,L,3.145625711537984
2024029669,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,L,
2024029706,Universitas Islam Indonesia,Ekonomi Syariah,2024,CUTI,Alih Jenjang,S1,L,3.395339433138233
2024029804,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Alih Jenjang,D4,L,3.2623103672554983
2024029932,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,,3.3162424144883307
2024030166,,Ekonomi Syariah,2024,LULUS,Beasiswa,D3,P,3.245762399052733
2024030446,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Transfer,S1,L,3.2590235399548697
2024030510,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,L,3.092099645425511
2024030570,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,,3.2899009795694076
2024030686,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,P,3.3193050470022984
2024031043,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Alih Jenjang,,L,3.5674806201365103
2024031298,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,D4,L,3.507026033073667
2024031310,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,L,3.262950271482092
2024031532,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,P,3.648058867334988
2024032107,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S1,L,3.3099275833131996
2024032345,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,L,3.0319492573032716
2024032369,,Ekonomi Syariah,2024,AKTIF,Transfer,S1,L,3.2735563247096953
2024032712,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.040540173886038
2024033586,,Ekonomi Syariah,2024,AKTIF,Transfer,S1,P,3.307195056955546
2024033777,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Alih Jenjang,S1,L,2.665526385085244
2024034149,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,,L,3.0140756836635623
2024034999,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S1,P,2.9051586924629595
2024035176,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,P,3.2221906563615983
2024035704,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,D4,L,3.4459910286696323
2024036029,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.2308931212681085
2024036045,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,D4,L,2.4690732238541746
2024036329,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,S1,P,3.804903469448252
2024036573,Universitas Islam Indonesia,,2024,LULUS,Beasiswa,S1,L,3.0037734896974464
2024036674,Universitas Islam Indonesia,,2024,AKTIF,Mandiri,S1,L,2.6274667281685855
2024037069,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,D3,P,3.152420552148342
2024037108,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Transfer,S1,L,3.3717069312454835
2024037271,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Alih Jenjang,S2,,3.3202914279682068
2024037769,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,D4,L,
2024037791,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,,P,3.088125558047363
2024037923,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Transfer,S1,L,3.4584675545942827
2024038031,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Alih Jenjang,S2,L,3.6395091442926004
2024038382,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S1,P,3.233192203418214
2024038600,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S1,P,3.0106813391098983
2024038616,,Ekonomi Syariah,2024,LULUS,Beasiswa,S2,P,3.3678883942925677
2024038643,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S1,P,3.6762904916574284
2024038989,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,P,3.689577225727885
2024039021,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,S2,P,3.9150246682453966
2024039170,Universitas Islam Indonesia,,2024,AKTIF,Transfer,S1,P,3.344612452062804
2024039190,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,D4,L,3.04427575811867
2024039347,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Beasiswa,Profesi,P,3.4057667983680173
2024039452,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Beasiswa,Profesi,P,3.4069982555160663
2024039680,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Mandiri,S2,L,3.258608335023562
2024039864,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,Transfer,S1,P,3.7599209570524113
2024040060,Universitas Islam Indonesia,Ekonomi Syariah,2024,,Alih Jenjang,S1,P,2.8635876614118163
2024040694,Universitas Islam Indonesia,Ekonomi Syariah,2024,LULUS,Mandiri,S1,,2.7540240849557915
2024041548,Universitas Islam Indonesia,Ekonomi Syariah,2024,AKTIF,,S1,P,3.047345488386749
2024000353,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Beasiswa,S1,L,2.7678952986410925
2024000385,Universitas Islam Indonesia,Farmasi,2024,LULUS,,S1,L,3.3158811324059294
2024000439,Universitas Islam Indonesia,Farmasi,2024,LULUS,,S1,L,
2024000594,Universitas Islam Indonesia,Farmasi,2024,LULUS,Transfer,S1,L,3.5246842433723256
2024000707,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Transfer,S1,L,2.7874313265249064
2024001052,,Farmasi,2024,LULUS,Alih Jenjang,S1,P,2.9652820560170294
2024001058,Universitas Islam Indonesia,Farmasi,2024,LULUS,Beasiswa,S1,L,3.424757300145565
2024001123,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Mandiri,S1,P,3.13103897869469
2024001168,Universitas Islam Indonesia,Farmasi,2024,LULUS,Mandiri,,L,
2024001194,Universitas Islam Indonesia,Farmasi,2024,CUTI,Transfer,S1,P,2.875256405014919
2024001208,Universitas Islam Indonesia,Farmasi,2024,LULUS,Mandiri,D3,L,3.5313636195520344
2024001380,,Farmasi,2024,AKTIF,Alih Jenjang,,L,2.9492001484365358
2024001550,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Mandiri,S1,P,3.529097579355877
2024001845,Universitas Islam Indonesia,,2024,LULUS,Mandiri,S1,L,2.9935836353231835
2024001868,Universitas Islam Indonesia,Farmasi,2024,LULUS,Beasiswa,S1,L,3.239344199482966
2024001992,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Transfer,S1,L,3.078306954059719
2024002068,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Alih Jenjang,S1,P,3.1760196684429474
2024002094,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Beasiswa,D4,P,3.322024673262043
2024002642,Universitas Islam Indonesia,Farmasi,2024,LULUS,Transfer,,P,3.345829536896748
2024002846,Universitas Islam Indonesia,Farmasi,2024,DO,Transfer,S1,P,3.2997964576380205
2024002894,Universitas Islam Indonesia,Farmasi,2024,CUTI,Mandiri,S1,L,2.948278467985732
2024002963,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Mandiri,S1,P,3.11375313731512
2024002978,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Mandiri,S3,P,3.087793095427182
2024003194,Universitas Islam Indonesia,Farmasi,2024,LULUS,Transfer,S1,L,3.407426616514821
2024003304,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Mandiri,,P,3.051580050978065
2024003470,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Mandiri,S1,L,3.113923010583392
2024003716,Universitas Islam Indonesia,Farmasi,2024,LULUS,Mandiri,S1,P,3.1232591611114024
2024003751,Universitas Islam Indonesia,,2024,AKTIF,Alih Jenjang,S1,L,3.2577207681698157
2024003930,Universitas Islam Indonesia,Farmasi,2024,AKTIF,,S1,P,2.788371741264495
2024004033,Universitas Islam Indonesia,Farmasi,2024,LULUS,Alih Jenjang,S2,,3.0352645934064597
2024004045,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Beasiswa,D3,L,
2024004258,Universitas Islam Indonesia,Farmasi,2024,,Mandiri,S2,L,2.9170621319288452
2024004398,Universitas Islam Indonesia,Farmasi,2024,LULUS,Mandiri,S1,P,3.519111579693484
2024004431,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Beasiswa,S1,P,2.9970809042233943
2024004455,Universitas Islam Indonesia,Farmasi,2024,LULUS,Mandiri,S1,P,3.519190149917808
2024004710,Universitas Islam Indonesia,Farmasi,2024,LULUS,,D3,L,
2024004744,Universitas Islam Indonesia,Farmasi,2024,LULUS,Alih Jenjang,S1,L,3.6359965188375876
2024004845,Universitas Islam Indonesia,Farmasi,2024,AKTIF,Transfer,S1,L,2.8656390726512093
